user_id,product_id,product_name,category,rating,review_text,description,timestamp
62,39,Product 39 - Electronics,Electronics,3,Product 39 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-12-23 20:33:26.904292
100,40,Product 40 - Home,Home,5,Product 40 is bad.,"This is a great home product with features X, Y, Z.",2025-04-20 20:33:26.904292
5,6,Product 6 - Clothing,Clothing,4,Product 6 is good.,"This is a great clothing product with features X, Y, Z.",2026-01-28 20:33:26.904292
25,42,Product 42 - Beauty,Beauty,1,Product 42 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-07-14 20:33:26.904292
20,47,Product 47 - Electronics,Electronics,4,Product 47 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-05-19 20:33:26.904292
65,31,Product 31 - Home,Home,5,Product 31 is good.,"This is a great home product with features X, Y, Z.",2025-10-03 20:33:26.904292
91,47,Product 47 - Electronics,Electronics,3,Product 47 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-05-21 20:33:26.904292
42,50,Product 50 - Beauty,Beauty,5,Product 50 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-10-06 20:33:26.904292
49,9,Product 9 - Electronics,Electronics,4,Product 9 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-05-03 20:33:26.904292
69,31,Product 31 - Home,Home,4,Product 31 is okay.,"This is a great home product with features X, Y, Z.",2025-08-04 20:33:26.904292
79,29,Product 29 - Clothing,Clothing,4,Product 29 is okay.,"This is a great clothing product with features X, Y, Z.",2025-06-10 20:33:26.904292
72,46,Product 46 - Beauty,Beauty,4,Product 46 is okay.,"This is a great beauty product with features X, Y, Z.",2025-07-06 20:33:26.904292
91,24,Product 24 - Clothing,Clothing,3,Product 24 is excellent.,"This is a great clothing product with features X, Y, Z.",2026-01-30 20:33:26.904292
41,45,Product 45 - Books,Books,4,Product 45 is okay.,"This is a great books product with features X, Y, Z.",2025-11-17 20:33:26.904292
37,45,Product 45 - Books,Books,3,Product 45 is horrible.,"This is a great books product with features X, Y, Z.",2026-01-16 20:33:26.904292
49,4,Product 4 - Clothing,Clothing,5,Product 4 is okay.,"This is a great clothing product with features X, Y, Z.",2025-08-25 20:33:26.904292
99,29,Product 29 - Clothing,Clothing,5,Product 29 is good.,"This is a great clothing product with features X, Y, Z.",2025-07-02 20:33:26.904292
37,50,Product 50 - Beauty,Beauty,5,Product 50 is okay.,"This is a great beauty product with features X, Y, Z.",2025-03-16 20:33:26.904292
57,36,Product 36 - Electronics,Electronics,5,Product 36 is bad.,"This is a great electronics product with features X, Y, Z.",2025-10-07 20:33:26.904292
26,39,Product 39 - Electronics,Electronics,5,Product 39 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-06-22 20:33:26.904292
90,49,Product 49 - Electronics,Electronics,4,Product 49 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-03-31 20:33:26.904292
95,36,Product 36 - Electronics,Electronics,4,Product 36 is good.,"This is a great electronics product with features X, Y, Z.",2025-06-08 20:33:26.904292
86,6,Product 6 - Clothing,Clothing,5,Product 6 is bad.,"This is a great clothing product with features X, Y, Z.",2025-05-30 20:33:26.904292
7,31,Product 31 - Home,Home,3,Product 31 is excellent.,"This is a great home product with features X, Y, Z.",2025-07-23 20:33:26.904292
13,45,Product 45 - Books,Books,5,Product 45 is good.,"This is a great books product with features X, Y, Z.",2025-04-15 20:33:26.904292
71,37,Product 37 - Electronics,Electronics,5,Product 37 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-04-25 20:33:26.904292
84,11,Product 11 - Books,Books,5,Product 11 is excellent.,"This is a great books product with features X, Y, Z.",2025-10-05 20:33:26.904292
84,3,Product 3 - Home,Home,3,Product 3 is okay.,"This is a great home product with features X, Y, Z.",2025-07-01 20:33:26.904292
37,50,Product 50 - Beauty,Beauty,5,Product 50 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-03-21 20:33:26.904292
30,12,Product 12 - Electronics,Electronics,4,Product 12 is bad.,"This is a great electronics product with features X, Y, Z.",2025-02-23 20:33:26.904292
54,14,Product 14 - Electronics,Electronics,5,Product 14 is good.,"This is a great electronics product with features X, Y, Z.",2025-05-05 20:33:26.904292
51,20,Product 20 - Beauty,Beauty,5,Product 20 is okay.,"This is a great beauty product with features X, Y, Z.",2025-05-10 20:33:26.904292
5,49,Product 49 - Electronics,Electronics,1,Product 49 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-11-21 20:33:26.904292
14,37,Product 37 - Electronics,Electronics,5,Product 37 is okay.,"This is a great electronics product with features X, Y, Z.",2025-07-25 20:33:26.904292
59,28,Product 28 - Electronics,Electronics,5,Product 28 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-11-09 20:33:26.904292
64,18,Product 18 - Beauty,Beauty,5,Product 18 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-04-13 20:33:26.904292
60,46,Product 46 - Beauty,Beauty,4,Product 46 is okay.,"This is a great beauty product with features X, Y, Z.",2025-04-02 20:33:26.904292
21,25,Product 25 - Books,Books,5,Product 25 is okay.,"This is a great books product with features X, Y, Z.",2026-01-01 20:33:26.904292
92,47,Product 47 - Electronics,Electronics,3,Product 47 is okay.,"This is a great electronics product with features X, Y, Z.",2025-07-26 20:33:26.904292
73,47,Product 47 - Electronics,Electronics,5,Product 47 is bad.,"This is a great electronics product with features X, Y, Z.",2025-05-13 20:33:26.904292
79,50,Product 50 - Beauty,Beauty,5,Product 50 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-08-30 20:33:26.904292
66,27,Product 27 - Home,Home,4,Product 27 is good.,"This is a great home product with features X, Y, Z.",2025-08-28 20:33:26.904292
24,39,Product 39 - Electronics,Electronics,5,Product 39 is okay.,"This is a great electronics product with features X, Y, Z.",2025-10-06 20:33:26.904292
32,17,Product 17 - Beauty,Beauty,1,Product 17 is bad.,"This is a great beauty product with features X, Y, Z.",2025-08-19 20:33:26.904292
58,19,Product 19 - Electronics,Electronics,5,Product 19 is okay.,"This is a great electronics product with features X, Y, Z.",2025-07-22 20:33:26.904292
75,25,Product 25 - Books,Books,5,Product 25 is okay.,"This is a great books product with features X, Y, Z.",2025-02-09 20:33:26.904292
84,47,Product 47 - Electronics,Electronics,4,Product 47 is good.,"This is a great electronics product with features X, Y, Z.",2025-06-04 20:33:26.904292
86,11,Product 11 - Books,Books,3,Product 11 is bad.,"This is a great books product with features X, Y, Z.",2025-07-11 20:33:26.904292
52,5,Product 5 - Clothing,Clothing,5,Product 5 is okay.,"This is a great clothing product with features X, Y, Z.",2026-01-30 20:33:26.904292
89,15,Product 15 - Clothing,Clothing,3,Product 15 is okay.,"This is a great clothing product with features X, Y, Z.",2025-07-05 20:33:26.904292
79,24,Product 24 - Clothing,Clothing,3,Product 24 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-04-13 20:33:26.904292
20,28,Product 28 - Electronics,Electronics,4,Product 28 is okay.,"This is a great electronics product with features X, Y, Z.",2025-12-11 20:33:26.904292
54,8,Product 8 - Beauty,Beauty,5,Product 8 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-10-03 20:33:26.904292
86,39,Product 39 - Electronics,Electronics,5,Product 39 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-06-10 20:33:26.904292
11,43,Product 43 - Home,Home,4,Product 43 is okay.,"This is a great home product with features X, Y, Z.",2025-11-01 20:33:26.904292
10,40,Product 40 - Home,Home,5,Product 40 is good.,"This is a great home product with features X, Y, Z.",2025-04-02 20:33:26.904292
71,50,Product 50 - Beauty,Beauty,5,Product 50 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-05-18 20:33:26.904292
69,16,Product 16 - Clothing,Clothing,3,Product 16 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-07-21 20:33:26.904292
57,20,Product 20 - Beauty,Beauty,3,Product 20 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-05-20 20:33:26.904292
63,9,Product 9 - Electronics,Electronics,2,Product 9 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-10-23 20:33:26.904292
8,32,Product 32 - Home,Home,4,Product 32 is excellent.,"This is a great home product with features X, Y, Z.",2025-10-24 20:33:26.904292
59,3,Product 3 - Home,Home,4,Product 3 is excellent.,"This is a great home product with features X, Y, Z.",2025-11-17 20:33:26.904292
87,36,Product 36 - Electronics,Electronics,5,Product 36 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-02-15 20:33:26.904292
33,15,Product 15 - Clothing,Clothing,5,Product 15 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-05-26 20:33:26.904292
10,3,Product 3 - Home,Home,1,Product 3 is good.,"This is a great home product with features X, Y, Z.",2025-07-30 20:33:26.904292
70,44,Product 44 - Electronics,Electronics,5,Product 44 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-03-11 20:33:26.904292
5,26,Product 26 - Beauty,Beauty,4,Product 26 is bad.,"This is a great beauty product with features X, Y, Z.",2025-05-07 20:33:26.904292
99,10,Product 10 - Beauty,Beauty,5,Product 10 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-12-31 20:33:26.904292
48,30,Product 30 - Books,Books,5,Product 30 is excellent.,"This is a great books product with features X, Y, Z.",2025-08-18 20:33:26.904292
49,13,Product 13 - Electronics,Electronics,4,Product 13 is horrible.,"This is a great electronics product with features X, Y, Z.",2026-01-19 20:33:26.904292
18,25,Product 25 - Books,Books,5,Product 25 is good.,"This is a great books product with features X, Y, Z.",2025-08-01 20:33:26.904292
23,33,Product 33 - Clothing,Clothing,5,Product 33 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-08-24 20:33:26.904292
17,23,Product 23 - Books,Books,5,Product 23 is good.,"This is a great books product with features X, Y, Z.",2025-05-29 20:33:26.904292
97,7,Product 7 - Electronics,Electronics,1,Product 7 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-07-06 20:33:26.904292
87,36,Product 36 - Electronics,Electronics,5,Product 36 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-09-09 20:33:26.904292
49,17,Product 17 - Beauty,Beauty,5,Product 17 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-06-10 20:33:26.904292
45,34,Product 34 - Clothing,Clothing,3,Product 34 is good.,"This is a great clothing product with features X, Y, Z.",2025-05-11 20:33:26.904292
5,40,Product 40 - Home,Home,5,Product 40 is horrible.,"This is a great home product with features X, Y, Z.",2025-09-06 20:33:26.904292
99,16,Product 16 - Clothing,Clothing,5,Product 16 is bad.,"This is a great clothing product with features X, Y, Z.",2025-02-12 20:33:26.904292
27,20,Product 20 - Beauty,Beauty,2,Product 20 is good.,"This is a great beauty product with features X, Y, Z.",2025-12-05 20:33:26.904292
58,20,Product 20 - Beauty,Beauty,4,Product 20 is good.,"This is a great beauty product with features X, Y, Z.",2026-01-30 20:33:26.904292
32,38,Product 38 - Books,Books,5,Product 38 is excellent.,"This is a great books product with features X, Y, Z.",2025-08-28 20:33:26.904292
30,20,Product 20 - Beauty,Beauty,4,Product 20 is bad.,"This is a great beauty product with features X, Y, Z.",2025-03-04 20:33:26.904292
65,16,Product 16 - Clothing,Clothing,5,Product 16 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-06-03 20:33:26.904292
41,41,Product 41 - Home,Home,4,Product 41 is okay.,"This is a great home product with features X, Y, Z.",2026-01-14 20:33:26.904292
31,31,Product 31 - Home,Home,4,Product 31 is horrible.,"This is a great home product with features X, Y, Z.",2025-04-18 20:33:26.904292
29,18,Product 18 - Beauty,Beauty,4,Product 18 is good.,"This is a great beauty product with features X, Y, Z.",2025-06-24 20:33:26.904292
72,8,Product 8 - Beauty,Beauty,5,Product 8 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-05-04 20:33:26.904292
72,31,Product 31 - Home,Home,4,Product 31 is excellent.,"This is a great home product with features X, Y, Z.",2025-07-30 20:33:26.904292
68,10,Product 10 - Beauty,Beauty,4,Product 10 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-09-05 20:33:26.904292
20,48,Product 48 - Books,Books,4,Product 48 is horrible.,"This is a great books product with features X, Y, Z.",2025-05-09 20:33:26.904292
61,44,Product 44 - Electronics,Electronics,3,Product 44 is okay.,"This is a great electronics product with features X, Y, Z.",2025-05-30 20:33:26.904292
91,11,Product 11 - Books,Books,3,Product 11 is good.,"This is a great books product with features X, Y, Z.",2025-09-29 20:33:26.904292
72,8,Product 8 - Beauty,Beauty,4,Product 8 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-09-05 20:33:26.904292
68,8,Product 8 - Beauty,Beauty,3,Product 8 is okay.,"This is a great beauty product with features X, Y, Z.",2025-06-08 20:33:26.904292
27,18,Product 18 - Beauty,Beauty,4,Product 18 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-03-16 20:33:26.904292
48,39,Product 39 - Electronics,Electronics,2,Product 39 is good.,"This is a great electronics product with features X, Y, Z.",2025-05-12 20:33:26.904292
35,38,Product 38 - Books,Books,4,Product 38 is horrible.,"This is a great books product with features X, Y, Z.",2025-12-10 20:33:26.904292
6,37,Product 37 - Electronics,Electronics,5,Product 37 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-05-11 20:33:26.904292
93,43,Product 43 - Home,Home,5,Product 43 is excellent.,"This is a great home product with features X, Y, Z.",2025-05-26 20:33:26.904292
27,14,Product 14 - Electronics,Electronics,5,Product 14 is okay.,"This is a great electronics product with features X, Y, Z.",2025-07-24 20:33:26.904292
2,41,Product 41 - Home,Home,3,Product 41 is good.,"This is a great home product with features X, Y, Z.",2025-05-12 20:33:26.904292
96,37,Product 37 - Electronics,Electronics,5,Product 37 is bad.,"This is a great electronics product with features X, Y, Z.",2025-10-07 20:33:26.904292
